scorer,DLC_resnet50_BehaviorJul7,DLC_resnet50_BehaviorJul7,DLC_resnet50_BehaviorJul7
560,-0.8796436755512407,0.2536835542980969,0.99
561,-0.8203284611324674,-1.314748860310423,0.99
562,-0.2230256812664022,-0.1349902279770614,0.99
563,0.28203621046222055,-0.7176391376105407,0.99
564,-0.1528549918142255,-1.1037585626023165,0.99
565,0.4335624601918793,0.2595956466989539,0.99
566,1.762979652537399,0.773877173442822,0.99
567,-0.5077167691497139,0.8410412769616192,0.99
568,-1.7151799707034205,0.574386351133876,0.99
569,0.8259235830306532,-0.49736953314026283,0.99
570,1.6833145759275296,0.7145497614635058,0.99
571,0.3927683630511244,0.3090544381042879,0.99
572,-1.087748675353668,0.1339418829520131,0.99
573,-0.12389236323520093,-0.6116931217017981,0.99
574,-1.1185234842116323,-0.49687612734152825,0.99
575,0.6428554939629476,0.07388693612455402,0.99
576,-1.3512904026984345,2.4398744669855015,0.99
577,-0.3001287868282,0.30124248009139015,0.99
578,-1.0043378262939064,-0.611188502250286,0.99
579,0.12682468513496187,-0.8323894449694428,0.99
580,-0.36634167713775767,-0.49176661265620286,0.99
581,0.17676210325026384,2.177293447549066,0.99
582,0.02235055496636566,-0.39925664594596205,0.99
583,-0.9866590277241104,0.906870534610285,0.99
584,0.6268770635290218,-0.3759282454713564,0.99
585,-0.0487656518431153,0.26118454127962865,0.99
586,-0.9885290078659005,0.7917452740087223,0.99
587,2.2409265562057925,-0.571902849809924,0.99
588,0.47643016671712474,-0.6411116541527696,0.99
589,-0.15326055339930542,1.6588696944553298,0.99
590,1.4152045267018234,0.9845928948957967,0.99
591,1.8418156093866072,0.7906723186907281,0.99
592,-0.1453494223138851,0.787276293122914,0.99
593,0.34739748643476165,0.4595754883110654,0.99
594,-0.9880028180029409,2.017775813175065,0.99
595,-0.1471927507680115,0.043908301877156795,0.99
596,-0.19906255375986986,0.5772623672009194,0.99
597,0.184827033621654,-1.4509129285940126,0.99
598,0.33276047863701036,-0.8249606865912409,0.99
599,0.5598284488280599,-1.2008189998350405,0.99
600,0.23764265629995912,1.2740635835161493,0.99
601,-1.2107426266291645,-2.55254015202075,0.99
602,-0.9384671057410849,-0.40231002275272265,0.99
603,-0.546407619463673,-2.993706602660623,0.99
604,-0.2822405919232289,-0.8312878954818901,0.99
605,1.0507742904721138,-0.49094894973186637,0.99
606,-1.162938986852913,1.384871093794044,0.99
607,-0.3574150481706999,0.39662793922145717,0.99
608,0.9530094982140498,-0.8331415233289663,0.99
609,-0.29987747449661223,1.065963719731826,0.99
610,0.46041564984282407,0.01783225452975753,0.99
611,-0.13954204292790354,0.03756685870725232,0.99
612,0.25678325732472285,-1.2026715077719918,0.99
613,-0.22847254380954055,-0.9900137139031391,0.99
614,0.667065472728354,-0.8250972999455244,0.99
615,-1.5450564074064352,0.046461273154189575,0.99
616,-0.36331200838854505,0.07788572698067482,0.99
617,0.29657267669430815,1.5440926635240455,0.99
618,0.533695248006193,0.38505516793783434,0.99
619,1.4929526227538277,-2.707565693672108,0.99
620,-0.3910246668655764,0.26264198787169046,0.99
621,1.4794817618608729,-1.4500163561675328,0.99
622,-0.6590238266596706,-0.9659709246115362,0.99
623,1.328646411544644,-0.8121694717263297,0.99
624,0.8174671266983724,-0.6633383235123018,0.99
625,-0.9134585796322228,-1.375149392040303,0.99
626,0.30703923725182186,0.20348200345228765,0.99
627,-0.05123583553219154,-1.4108022850909592,0.99
628,0.6255845936750002,0.3566676072498469,0.99
629,-0.22327158843330946,2.2369710770616296,0.99
630,-0.3072462256617315,-1.3293590589340638,0.99
631,1.3690945827628513,-0.28451030433922214,0.99
632,-0.09872089445567296,-2.52345736251247,0.99
633,0.8264223241917663,-0.30093529297013316,0.99
634,-0.22535148504419983,0.642717152631484,0.99
635,1.6666632592275235,0.7206392313572674,0.99
636,-0.6783346293354934,0.0773637302840967,0.99
637,-0.6141435312471847,0.8892634247589758,0.99
638,1.524517181115903,2.5460545359427917,0.99
639,-0.44494639089525284,1.7123046874375993,0.99
640,1.6010743061643926,-0.5225209294096368,0.99
641,0.8918405795948128,-1.4511039864667383,0.99
642,-0.15464970656083346,-0.40615141657380355,0.99
643,-1.8132934720171585,-0.9469827656173482,0.99
644,-0.019318304271835673,0.4513475478646326,0.99
645,0.10163005353342468,-1.181193539429498,0.99
646,1.167217733304373,-0.07282243259034209,0.99
647,1.5884471762401118,0.8380140545363105,0.99
648,-0.6849871791437476,-0.10069587281717703,0.99
649,0.8011817639881827,-0.9463138227477965,0.99
650,0.7654021560133495,1.1748140575856918,0.99
651,1.0734127024104452,-1.8789809447538273,0.99
652,0.4986899121355445,-0.3277950558774631,0.99
653,-1.94249769096177,-0.04166002338133474,0.99
654,-0.1554224325277597,0.01590865839963108,0.99
655,-1.1557075749169152,0.1804960560780812,0.99
656,-0.20260577291807386,0.6104398198094931,0.99
657,0.980004236133894,-0.03540743904535086,0.99
658,0.30515083587497266,-0.3680582821436807,0.99
659,1.1480908663974327,-0.4075893446596956,0.99
660,0.3417539207135393,-0.6115158020383546,0.99
661,-1.2983259396689026,0.7875433243268652,0.99
662,-2.5208470065727346,-0.6465284794765146,0.99
663,0.14880876167959034,0.8467711090082444,0.99
664,-0.21392646635116538,0.018999082259871004,0.99
665,-0.9769457393818821,-0.5212548068561296,0.99
666,-1.700627249651378,0.6184072157441346,0.99
667,-0.7347432134727092,-0.7274539247231179,0.99
668,-0.19449148486477605,0.6381840407282129,0.99
669,0.6658778237063901,0.21272612119178486,0.99
670,0.18863108156798009,-0.5963246890919207,0.99
671,1.608067247172729,0.5286348153345591,0.99
672,-1.0356040560453943,0.5465897256886387,0.99
673,0.8810588920574334,1.1575196058099577,0.99
674,0.04729874312872792,0.9661470124092959,0.99
675,0.6946691241185846,0.49127402072628285,0.99
676,-0.43651486326554356,-1.1275909512087632,0.99
677,1.0716803738905898,2.448586988174057,0.99
678,0.29522475834524287,-1.4036162110718102,0.99
679,-0.6794449849177496,0.949263174282309,0.99
680,-0.012024028913188121,0.4312838168862984,0.99
681,-0.23955585893709902,-1.1741423724811144,0.99
682,0.4891783506377937,-0.12430093887849855,0.99
683,-1.1797767493745086,-0.07875288624464007,0.99
684,-0.029351702115694572,1.3055827158105235,0.99
685,0.3953072526493312,-0.7133109002802115,0.99
686,0.03302330719303324,-0.2619450064243539,0.99
687,1.3469412443889959,-2.336069605021263,0.99
688,0.7740227740710525,1.7347627931235772,0.99
689,-0.007480796740746615,-1.0704682430200712,0.99
690,0.21668909749767315,0.3269108642391749,0.99
691,0.2956655514819996,-0.10140782972186395,0.99
692,0.40329960416682403,-0.09800096678333997,0.99
693,-1.825657995664608,0.8098619848708754,0.99
694,-0.30152629576934703,1.6712624603036346,0.99
695,-1.4844390681934259,0.25149366994199174,0.99
696,1.2782809474594865,0.6550780176305259,0.99
697,-0.06084952000292773,0.32889153672704086,0.99
698,-0.19334094967962276,1.0175314239306263,0.99
699,0.8967973320332352,-0.46291637948632713,0.99
700,0.42232479744987467,1.075390554416414,0.99
701,-1.1286345143792071,1.110499865647384,0.99
702,-0.0709053625273688,1.0825370086829098,0.99
703,-0.33516697322638483,-0.660147867336476,0.99
704,-1.744532888606054,-0.16833763423719086,0.99
705,-0.6902762332372047,0.23946698878043493,0.99
706,-0.18354032201646558,-1.3708420448290057,0.99
707,-0.1149509314918426,1.5949202080860148,0.99
708,-1.4822314236773086,-0.012276533502175885,0.99
709,1.1516655830474756,0.2839278876047216,0.99
710,-0.10210305889143893,-0.577004439727203,0.99
711,0.03755307666056291,-1.3268775593670228,0.99
712,0.4006416383398367,-0.604029885474771,0.99
713,-0.7880762539036712,0.21920418763358843,0.99
714,0.45635597313269627,0.6734288127536935,0.99
715,-0.367074646018183,0.16179154060272016,0.99
716,-0.8965855406471918,0.3467240162419506,0.99
717,0.573447493355399,-0.33702637468137686,0.99
718,1.4916738588018077,0.49624856624542824,0.99
719,0.7248293734858318,1.4828328663859074,0.99
720,0.9229775651404306,0.7047894424389869,0.99
721,-0.520630606562299,0.8095418882529403,0.99
722,-1.5976197291684564,0.29401639930663104,0.99
723,1.4901375220998412,-1.5031550695996019,0.99
724,2.05451488940476,-1.0446665306312433,0.99
725,1.542806773769682,0.4548758006638433,0.99
726,-0.3357859389797497,-0.010939051960085844,0.99
727,-1.1546343387288442,0.439842886472828,0.99
728,-1.0656826978195666,1.6764234178440736,0.99
729,-1.6837325676140487,0.7260359992293337,0.99
730,-0.10737861841004537,1.2588862057428216,0.99
731,1.6056779580824545,0.09468138947073004,0.99
732,-0.1416626318722431,-0.8072156774844398,0.99
733,0.3023229003482745,-0.05786615921434102,0.99
734,1.3755969643042085,-0.8047518137191378,0.99
735,-0.40409531183239966,1.558294956772448,0.99
736,2.035531456719595,0.7903910765354697,0.99
737,1.9920944074974534,0.5205124966282797,0.99
738,-0.13111133868048266,1.2359432022281034,0.99
739,-0.5775342640192128,-2.0200564145232254,0.99
740,0.6972380463903131,0.5881379513426598,0.99
741,-0.34752494251885807,-1.310645784304373,0.99
742,-1.1565552170673363,-0.0072556984656611655,0.99
743,1.2812386535229803,-0.31170759246721447,0.99
744,1.21644738727708,0.6617366120969479,0.99
745,0.15551160376356082,0.22818728896095541,0.99
746,-1.2628647537281779,1.3451171736117884,0.99
747,-1.2295262512173861,-0.6018971609326136,0.99
748,0.10722928841915275,0.7091143896332839,0.99
749,-0.49987103450503223,0.16222321689883193,0.99
750,-0.3410929321416081,-1.6352902700715526,0.99
751,1.021963155060003,-0.9186164585230326,0.99
752,0.7331793174225577,-0.14987803352216836,0.99
753,1.378142680497613,1.112292449891728,0.99
754,-0.9906232233772576,0.4637230575571145,0.99
755,-0.34319156868671197,-1.1675008238807143,0.99
756,0.7589816954601127,-0.1403162280471598,0.99
757,0.44807834101289173,2.0178064487930305,0.99
758,1.5323803825876219,0.11122333484085792,0.99
759,0.4205367059040693,-0.32732557507239546,0.99
760,1.8481091041055524,0.4917396407562205,0.99
761,0.5400178017231407,0.76339307958197,0.99
762,1.0621674475886602,-0.4561683474800591,0.99
763,-0.32351494678445714,0.502574774371437,0.99
764,0.01428721188398906,-0.32888949667080924,0.99
765,0.910944403839475,0.7193276018294383,0.99
766,1.6129781705930544,0.16969315797128373,0.99
767,0.729236949310753,0.4819678270528922,0.99
768,-0.08317177193461948,-0.7591835461675044,0.99
769,1.3773350295283417,-0.8212863840728593,0.99
770,-2.1919786562798818,0.9454973046593947,0.99
771,-1.4222345015068738,-0.07939638138549375,0.99
772,0.681634223668389,0.2850347420993615,0.99
773,0.014108356253124855,-0.30639542708651957,0.99
774,0.6055136511241652,0.8987267740136436,0.99
775,0.06440752243194205,-0.6078099800296575,0.99
776,0.5709456946038727,-0.13560123990088288,0.99
777,-0.8144028209931906,0.7859928127031319,0.99
778,0.5704860860796908,1.172967699164266,0.99
779,0.9944145282075845,-0.5237592910266834,0.99
780,1.2205506039312326,1.959683981955883,0.99
781,2.0135542946486997,0.3132416936936163,0.99
782,0.24409844350238635,-1.0429282618087377,0.99
783,0.27391108684717863,0.36905204858996804,0.99
784,-1.5231724641738478,-0.3829992144834579,0.99
785,-0.531411401138425,0.43406848718317703,0.99
786,-0.19308207400661265,-0.04285624766033802,0.99
787,1.050319552276355,0.07427369019014479,0.99
788,-0.6110011240896291,-0.9115933765861459,0.99
789,0.7963400197488324,0.99006123071636,0.99
790,-0.0016217169633801235,-1.1561273671510321,0.99
791,-0.1771681151147619,-1.1087648954049951,0.99
792,0.24889396913325626,0.36736034914748666,0.99
793,-0.3911563722528423,1.6028442471779696,0.99
794,-0.4290372480926655,-0.3525930970644072,0.99
795,-1.7047859057901145,0.7009723227039657,0.99
796,-0.24795420732788961,1.0733401768635453,0.99
797,-0.4799681461487265,0.8146844372940691,0.99
798,-0.5159809893490795,-0.31120828917368143,0.99
799,0.41687306259004037,-1.0910467171940745,0.99
800,0.6586319527905097,-2.207547565671355,0.99
801,0.2321945046423276,-0.26284049946239324,0.99
802,0.9954151904494745,1.1780873685621747,0.99
803,0.5755619258303651,-1.124165984761934,0.99
804,-0.29505618980564224,0.7002098475187655,0.99
805,-0.4628562857143799,-0.9501525300518723,0.99
806,0.31282223676684645,0.10607257638683829,0.99
807,0.5737671099019008,0.707791614155018,0.99
808,1.397844307031498,-0.6594954368384278,0.99
809,1.1911730449400955,0.17048468069691408,0.99
810,-0.541473006507169,-0.41509133672532883,0.99
811,-0.10200628012726169,0.7051486589381768,0.99
812,0.67101780491777,0.2353171684846372,0.99
813,1.067997778058972,0.05650767442926739,0.99
814,0.9389694687047921,1.5583499601419777,0.99
815,-0.06387783283134668,0.6623061423683021,0.99
816,-1.2540226524285165,-0.6903518661262891,0.99
817,-0.9989363762455913,-0.08586390079776185,0.99
818,0.2726335143194143,-0.07589878507966005,0.99
819,0.34222557942434556,0.08031957262521117,0.99
820,-1.098679373434385,2.524509276607495,0.99
821,0.04456961088927163,0.37085189271099683,0.99
822,0.631224356971783,-2.035902570104776,0.99
823,-1.151226657507144,-0.5427989717169651,0.99
824,1.1049972018044145,-1.9323720874958086,0.99
825,-0.37753114855982517,-0.3297982570458398,0.99
826,1.257613112576651,-1.9873102297264285,0.99
827,-0.5334524457759005,-0.871590471068428,0.99
828,-1.026625482884179,-1.5207215296341199,0.99
829,-0.4581369898417196,0.38416017796747753,0.99
830,-0.09514812307732015,0.0005393626288786419,0.99
831,-0.3884799067714809,0.3029623074987311,0.99
832,-0.21600142157311336,-0.1045513885685264,0.99
833,0.33396514967619034,-1.3942977502044178,0.99
834,-0.17117936979639942,0.5135213692547353,0.99
835,-0.06611239395200703,1.9222245602694528,0.99
836,-1.709226399202596,0.40921257860654675,0.99
837,0.3916980160104727,-0.425924599317566,0.99
838,-0.08920329769166797,-1.4280671761054449,0.99
839,1.610292980482871,-0.9080669707599652,0.99
840,-0.939565167253958,0.45303965657205886,0.99
841,-1.808295328499514,1.0731180267993747,0.99
842,0.6180684939300418,0.2608661747219758,0.99
843,0.3465270183130003,0.7998872897059831,0.99
844,-1.0084330205311458,0.7076782440272429,0.99
845,-1.5297489550040915,0.5065343913859176,0.99
846,1.53739673068429,-0.6584735952612559,0.99
847,1.4141103906067818,0.17392351197515246,0.99
848,-2.4874567587061294,-0.8483778038821382,0.99
849,-0.45822302925650094,0.01742895295810179,0.99
850,1.6641920547838993,0.3308635310669119,0.99
851,-0.47606255777786693,1.6787838073868548,0.99
852,-0.49061223402665266,-1.3097319743676321,0.99
853,-0.28275932762936834,0.4815076309913054,0.99
854,-1.1208969737681593,1.4812365916235948,0.99
855,-1.7047757442280442,0.7588477658387964,0.99
856,1.0525473107347487,0.8329454428250415,0.99
857,-1.8429369062476757,0.5876949018678121,0.99
858,0.2472714521087559,1.2983344897754168,0.99
859,0.8865794927576496,-1.087478168112368,0.99
860,-1.4512262989011584,-1.3859266659702465,0.99
861,-0.9242684025950716,-0.006334140465255962,0.99
862,1.21317918839159,-2.16116210357171,0.99
863,0.5328917202270399,1.2306458041780113,0.99
864,-0.6172857068788872,1.2207151954954414,0.99
865,1.202249003361171,-0.4333505550845262,0.99
866,1.2065357234543024,-0.37077059666050965,0.99
867,0.2690526930157071,-0.07234747515067134,0.99
868,-0.9001602278736632,0.05202065043961975,0.99
869,-0.41344870347179546,0.1271739191942854,0.99
870,0.28638674395539016,0.5582321068783032,0.99
871,-0.18859482914748824,-0.17262635300847812,0.99
872,0.9389571782348514,0.943193303477794,0.99
873,-1.5297740801093362,0.4459477771253033,0.99
874,-1.4942635290662387,-0.6069634458726355,0.99
875,0.18087111148243243,1.3351126678040974,0.99
876,-0.49154441380690456,-1.358256986122487,0.99
877,-0.6270486146977409,-0.09216581082147648,0.99
878,-1.7680567191743972,0.9669174010754679,0.99
879,0.019545844798181757,-0.7230731049121446,0.99
880,-0.05275510800076566,0.30955564676715147,0.99
881,0.6534789819517407,0.543339596999048,0.99
882,0.0689061331209721,-0.860523867981239,0.99
883,-0.13260407824049675,-0.07247771959403507,0.99
884,1.1770006367903372,-0.15650383020921016,0.99
885,-1.31246730344855,-0.5517378518322928,0.99
886,0.5363892188475762,2.3016748520507746,0.99
887,-1.6711471647953489,-0.7631063534454757,0.99
888,-0.8383618800008077,1.0049302940678833,0.99
889,-1.2126571326233138,-0.39280101688114194,0.99
890,0.7819425354519183,-1.0866361888852818,0.99
891,-0.06541023359539401,0.1028142431550689,0.99
892,-0.013503244592976752,0.6490933843875007,0.99
893,-1.106732987729451,0.9205095750656788,0.99
894,-0.2996934959328892,1.5622651106550693,0.99
895,-0.7634653033091117,2.9452462899351,0.99
896,0.383455014854216,0.25051420375559713,0.99
897,-0.9910911353316136,-0.6630921738253879,0.99
898,1.3297943652050759,0.4528743267948912,0.99
899,-1.6755804496240945,-0.2662129504064916,0.99
900,-0.8065198324565613,0.9259661298522298,0.99
901,1.6772005099660963,-1.2971642963657217,0.99
902,-0.4351387479620344,2.3683345424004374,0.99
903,-1.314878664404412,0.8560480947755128,0.99
904,0.21907156253766866,-1.6840040177961646,0.99
905,-0.47539224221454224,-0.7090289023149722,0.99
906,-0.8358702556183056,0.8160810441139388,0.99
907,-1.0958708107987172,1.1763440561714547,0.99
908,2.768373605625943,-1.2722376272319633,0.99
909,-0.25155190018413637,0.7130258504329489,0.99
910,-1.9255673603328771,-1.9473398726619233,0.99
911,1.4937097590055342,-0.08933586547104598,0.99
912,0.6110709051105708,1.1120468421032064,0.99
913,-0.7664664310197878,-0.5515157301029804,0.99
914,-0.9331190886861417,-1.5069222991380136,0.99
915,0.6734727961582307,0.1462147963775593,0.99
916,-0.24691832748945464,-0.6047188666354779,0.99
917,-1.9259778184451013,0.6295583660658355,0.99
918,1.7872399646046684,-0.8853264322180604,0.99
919,-0.433990462215957,-0.7726368896531003,0.99
920,1.4955717364824264,-2.0210023208762435,0.99
921,1.278434957965715,0.16994471105148284,0.99
922,-1.0010095444828142,-0.16090493827659874,0.99
923,1.0331898643631479,-1.188384670740071,0.99
924,-0.6514425498636812,0.193798713767092,0.99
925,-1.866700586803942,1.027070300644139,0.99
926,-0.4245981660221425,-0.21556794341894983,0.99
927,0.397637501776279,0.26816694982197375,0.99
928,-0.4627366479963376,0.2733112495851642,0.99
929,-0.3070483409251013,-1.2043298271789604,0.99
930,1.143566044928613,2.0565858207075958,0.99
931,0.10649398029009184,-0.4708498301222839,0.99
932,-0.8432983112849525,0.6561162018602708,0.99
933,0.7020303236673265,0.7692152772290496,0.99
934,0.19767556695424515,-0.1395951271157517,0.99
935,-2.521604801462043,0.6067950250596346,0.99
936,0.4283529137714487,0.24581922181638913,0.99
937,0.3918287077161016,-1.417639757227406,0.99
938,0.020121129580859987,-0.33227270125008823,0.99
939,0.8917005810695752,-0.6125509023540618,0.99
940,-0.6723935843265022,-0.4617450413461271,0.99
941,0.33649978882090087,-1.3040031778366379,0.99
942,-1.5669593711673528,1.12643371674603,0.99
943,0.4070903833988318,1.601992654613413,0.99
944,1.9530596955398964,0.9780029759984087,0.99
945,-0.9948563524675411,1.2705292241471429,0.99
946,-0.759802131987775,-0.34463483700815617,0.99
947,-0.710015442891552,-0.6362568349860365,0.99
948,0.12999822580159529,-0.7785870468117115,0.99
949,-1.0630362728537182,0.6440649229572226,0.99
950,0.42124737869098017,0.22706305314414962,0.99
951,0.8468399454691652,-0.07722171159842571,0.99
952,0.5343472134537844,1.295148544195343,0.99
953,-1.7684154256380726,0.404941353815343,0.99
954,0.9951676651586061,-0.8386576375205849,0.99
955,0.9373674142536799,-0.6809088291356948,0.99
956,0.8301613723463044,0.6819932992541455,0.99
957,0.372842248655825,1.041732852654597,0.99
958,0.2201893142051328,0.5516802322559695,0.99
959,1.0323893981263967,1.8968887478720813,0.99
960,1.9235134876034545,1.635007165731419,0.99
961,-0.9530404633648498,0.44103583485076286,0.99
962,1.0781253957947718,-0.8385806594815023,0.99
963,-0.08621709800745275,-1.3099875117317676,0.99
964,-0.1296730520286007,-0.38738174501471484,0.99
965,-1.5365306903820384,0.753213446416157,0.99
966,-0.28478940951539505,1.8266470793119378,0.99
967,-0.9972649579684154,0.41744703441079983,0.99
968,-0.4638544295059457,1.1687227942312366,0.99
969,-1.0981863837781498,-0.24530748618780235,0.99
970,-0.44890838731300636,0.6227691252275499,0.99
971,-0.40611035702340326,0.8233568294771724,0.99
972,0.09675491843880031,-1.9795942758525282,0.99
973,-1.614749862291331,-0.41343880237651026,0.99
974,-1.4455181477453234,0.9497003842778697,0.99
975,0.36191427073052657,0.2744683356365649,0.99
976,-0.7974381170700989,-1.196515048150933,0.99
977,1.0745297902299311,-2.4301223757273562,0.99
978,0.2252697220150467,-0.3657807453020064,0.99
979,0.6067621502064073,-0.07158569289387905,0.99
980,1.4106923204208948,-0.8839229498283454,0.99
981,-0.30971081180657256,0.1430849370279944,0.99
982,-0.5744867054162758,0.5063867472328947,0.99
983,0.8717025855988135,0.6706871707262329,0.99
984,0.5095135639296859,-2.3559189249323222,0.99
985,-0.18733030982130086,-1.3142850978081202,0.99
986,1.3914579669559421,-0.30462264835473557,0.99
987,-0.21224430983993056,0.5721731310374635,0.99
988,0.03277363755578143,0.48923401355003554,0.99
989,0.021222650834258405,0.4718699478766758,0.99
990,-0.9345938948984711,-0.3834179419689318,0.99
991,0.07758538948639096,-0.32763343730996075,0.99
992,1.3967601773984912,-0.7283292684217407,0.99
993,0.4449683153761758,0.7681941281058479,0.99
994,0.031063426398931566,-0.9204887877395782,0.99
995,-0.16176728116566969,0.8500363951895699,0.99
996,0.33086702840635124,0.20785323813764608,0.99
997,0.7497666284891851,-0.04504447845515359,0.99
998,0.609238830889753,-0.6567103997764666,0.99
999,-0.33186486182197916,-1.3555418611641263,0.99
1000,0.32478159411011454,-0.6476527563780456,0.99
1001,0.47993974114827864,-0.3300068686248863,0.99
1002,-1.0071949875269783,-2.3690243115812515,0.99
1003,0.16823054118369438,-0.19735515533466427,0.99
1004,-2.161303886302362,0.9243573680260055,0.99
1005,0.48253370982118504,0.5672179054338725,0.99
1006,0.6603430545626816,-0.49620587574150743,0.99
1007,0.7475461257864594,0.04693629841522772,0.99
1008,-0.3950468521695675,-0.5561645694219997,0.99
1009,0.3090468350240348,0.14876073333569612,0.99
1010,1.4239538455411669,1.5401078237440315,0.99
1011,1.4137696482912587,0.968498802624876,0.99
1012,-0.029172699226560628,0.5207943056927525,0.99
1013,0.13931963072955983,-0.4928849123837181,0.99
1014,1.110911144734433,0.7499383929448385,0.99
1015,-1.5008020152621748,-1.686876951373053,0.99
1016,-0.3230757426770246,-0.2523534819908905,0.99
1017,1.335570455536757,0.5837114198239499,0.99
1018,0.9752005416847661,0.7404212140477511,0.99
1019,0.36926377764990465,0.6698844902157408,0.99
1020,-1.5058324053306205,0.2948306892096945,0.99
1021,-0.04991023304116202,-0.19572497908388292,0.99
1022,-0.589915396249933,0.5379759698264887,0.99
1023,0.3310389028172135,-0.9528610405863002,0.99
1024,-0.8093466847948803,-0.8446772632932499,0.99
1025,-1.0257233949746074,0.06173467646029673,0.99
1026,-2.0648652776836416,0.17319764270874738,0.99
1027,1.2218046849767015,-1.8256151785646464,0.99
1028,-0.3997705114430575,0.45514638094951854,0.99
1029,0.15714578370253451,0.7727283779193933,0.99
1030,-0.002238116474181094,-0.07728523746629531,0.99
1031,-1.0674339329604998,2.3744662832839922,0.99
1032,-1.2590649114481935,-0.6829351063151862,0.99
1033,-1.0053151259972357,-0.3610871633868695,0.99
1034,-0.723168438829393,-0.39506690612720935,0.99
1035,0.36660624701380495,-0.07618761129101755,0.99
1036,-0.7957176635206115,-0.3287248129662911,0.99
1037,1.7464906315946216,-1.4068105446048718,0.99
1038,1.0271510358931508,-0.5465482962364754,0.99
1039,0.8083595496657081,-0.09762069577407609,0.99
1040,-0.11965890247315014,1.228572082061997,0.99
1041,1.5142807357204837,2.202243273372913,0.99
1042,-0.21800563112112403,1.3354738978506546,0.99
1043,-0.031261414154246076,-0.7753790296726064,0.99
1044,0.1699745397492694,-0.6958096106261655,0.99
1045,0.701823040543344,-0.15932857750935098,0.99
1046,0.6369080790029852,1.7845588888535862,0.99
1047,-0.47512527844460306,-0.1654240521818934,0.99
1048,-0.5329937194259537,-1.3275074905374307,0.99
1049,0.6399029571520845,-0.5011771369530351,0.99
1050,0.7152365838912327,0.757056001819417,0.99
1051,-0.3933511248228728,0.6899402768960868,0.99
1052,-1.587188069678454,-0.2002166664916561,0.99
1053,-0.20731609600824458,0.6834146735600306,0.99
1054,0.6235257988258587,-2.273172202546832,0.99
1055,1.8054168464197806,0.10382923503269768,0.99
1056,-1.197957962340662,0.8606854213686302,0.99
1057,-0.42657125283057357,-0.8328632751545353,0.99
1058,-0.3894035615253766,-0.836338536496288,0.99
1059,1.3558053394315013,-1.8664481527634753,0.99
1060,-0.03494150045863278,1.589895594810694,0.99
1061,-0.9073265593722656,-0.7201539770215667,0.99
1062,0.5586952829218191,0.24104327786211174,0.99
1063,-0.40463852004094636,0.6039170414833746,0.99
1064,-1.2243872733579544,1.512067949141453,0.99
1065,-0.8927733072761507,-0.15389777398563528,0.99
1066,1.734041954422619,-0.5394297937784186,0.99
1067,0.38420922164946225,0.17306764857055348,0.99
1068,0.10776005545254295,1.284080276542287,0.99
1069,-0.24989373581204613,-0.17017253140078376,0.99
1070,0.29214884211879866,-0.9548690815840764,0.99
1071,0.2802359460024941,-1.5407578083153624,0.99
1072,0.2921688282073261,-1.2212973846052253,0.99
1073,0.114845090277753,0.8643914974066649,0.99
1074,0.8687983383055493,-0.3206244763068117,0.99
1075,0.02310434600073103,-0.6075209099207107,0.99
1076,-0.9779388355526387,-0.7159672231839423,0.99
1077,-0.6124228909008682,0.08504586020018182,0.99
1078,-1.9790186934897123,-0.239455093765584,0.99
1079,2.0268171160423925,-0.27313214371925276,0.99
1080,0.8627545919526868,1.3493239278107392,0.99
1081,-0.830070495129237,1.5380162818616334,0.99
1082,-0.2818448493971,-1.6100216729089964,0.99
1083,-0.6368764742064336,0.3275927311429576,0.99
1084,1.542547211374117,-0.7768620986213922,0.99
1085,-1.419877164270929,-0.24825111386109355,0.99
1086,0.11447605881877927,0.3092783851266944,0.99
1087,-0.10852784256484785,-0.21271991693091935,0.99
1088,0.8268386307091143,0.23045988062763317,0.99
1089,-0.104009227724695,0.6729702060319175,0.99
1090,-1.7582088766554351,0.29457680054031987,0.99
1091,-0.25111783464244086,-0.6468363041676235,0.99
1092,-0.972162217943325,-0.6291996069703238,0.99
1093,0.07957954655656065,-1.4397052966180355,0.99
1094,1.4341770365203266,-0.8539202975207183,0.99
1095,-1.7394252442322782,1.9620683618985282,0.99
1096,-0.8002227353999037,-0.7920035740952445,0.99
1097,-0.552692953783497,-1.1933788124438198,0.99
1098,-0.38163109541321116,0.31992786184477334,0.99
1099,0.740125664105244,-0.11036475929185985,0.99
1100,-0.1735444175613875,-0.19559323684922542,0.99
1101,0.4158027257204452,1.40904596641209,0.99
1102,-0.6257730437317763,0.5491266755583654,0.99
1103,0.22992434541793752,-0.5299929317034756,0.99
1104,0.7777976308777149,-0.42447591759177994,0.99
1105,-0.7322995497370884,-0.5025865139056851,0.99
1106,0.7813581198065147,0.8747396215802571,0.99
1107,0.05237276872756848,-0.30814762945313745,0.99
1108,1.0454602404822526,-1.7931535024541505,0.99
1109,-0.20141990007697352,-0.04831967873434432,0.99
1110,0.3812446551620988,-1.537026001127929,0.99
1111,-0.04060623167853,2.184230601754902,0.99
1112,-0.09621226204057896,-0.9656679138472309,0.99
1113,0.25893042822568985,-0.16186476535773067,0.99
1114,0.5368074692249037,0.2582027347011372,0.99
1115,-1.249564911924005,-0.2886581606792303,0.99
1116,1.4336336088178778,-0.29003040146619263,0.99
1117,-1.8596630405497985,0.4218272861608771,0.99
1118,-0.684812109738896,1.5262159587962787,0.99
